"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"fab";1;0;4
"fabian";8;0;0
"fabl";19;40;0
"fables";28;0;0
"fabric";332;28;6
"fabul";88;1;0
"fabulous";3;0;0
"facad";0;31;0
"facbeook";0;0;29
"face";568;381;578
"facebook";174;134;318
"facedetect";0;13;0
"facedown";0;27;0
"facelift";0;1;0
"facepl";0;0;64
"faces";21;0;4
"facet";24;0;0
"facetiouskept";0;32;0
"facial";33;11;0
"facil";23;255;0
"facilit";0;37;0
"facilities";0;118;0
"facility";38;44;44
"fact";965;532;217
"fact…";8;0;0
"facto";0;1;0
"factor";74;84;0
"factori";0;39;0
"factors";20;0;0
"factory";2;0;0
"facts";0;0;50
"factset";0;19;0
"faculti";0;18;49
"fade";0;25;0
"fadeaway";0;8;0
"faded";31;0;0
"fag";8;0;82
"fahrenheit";27;0;0
"fail";227;176;76
"failed";0;52;0
"failing";5;0;0
"failur";58;143;40
"failure";37;0;21
"failures";0;0;30
"faint";25;3;0
"fainthearted";4;0;0
"fair";311;259;67
"fair-";0;0;5
"fair…box";20;0;0
"fairfax";5;14;0
"fairfield";0;20;0
"fairgrounds";0;35;0
"fairi";57;0;0
"fairies";15;0;0
"fairmount";0;134;0
"fairview";0;28;0
"fairy";0;0;7
"faith";331;255;89
"faithful";3;0;30
"fajitas";0;9;0
"fake";68;45;173
"fake-blogg";1;0;0
"fake-look";7;0;0
"faker";0;0;87
"fakes";31;0;0
"falcon";0;6;0
"falk";0;0;45
"fall";221;490;345
"fallen";36;83;0
"falling";6;2;0
"fallout";0;1;0
"falls";0;38;9
"fals";1;72;0
"false";0;0;25
"falsetto";21;0;8
"falter";0;14;0
"fam";0;0;100
"fame";60;136;0
"famili";590;821;371
"familia";12;0;0
"familiar";74;88;17
"familiar�";1;0;0
"families";89;0;9
"families’";8;0;0
"family";268;109;167
"familystyle";0;39;0
"famin";0;2;0
"famous";81;44;76
"famously";0;4;0
"fan";393;485;680
"fan–embarrass";6;0;0
"fan’";1;0;0
"fanat";43;0;0
"fanboy";46;0;102
"fanci";33;0;17
"fancy";35;71;8
"fandom";0;0;22
"fangirl";1;0;0
"fanhous";0;2;0
"fanni";0;0;10
"fans";135;59;242
"fantasi";82;2;67
"fantast";71;0;135
"fantastic";7;0;41
"fantasy";12;76;1
"fantomex";4;0;0
"faq";0;0;3
"far";805;462;557
"far-flung";7;0;0
"fare";0;40;0
"fareiq";2;0;0
"fargo";0;8;0
"fari";14;0;0
"faria";0;40;0
"farina";0;27;0
"farm";71;132;35
"farmer";39;45;6
"farmers’";36;0;0
"farmington";0;28;0
"farmland";0;2;0
"farms";0;24;0
"farmworkers";0;13;0
"farooq";0;29;0
"farrah";0;10;0
"farro";0;20;0
"fart";59;0;0
"farther";93;103;13
"farting";0;0;6
"fascin";33;0;0
"fascist";0;3;0
"fashion";80;84;88
"fasho";0;0;53
"fassett-";38;0;0
"fast";147;78;257
"fast-pac";1;0;0
"fast_";0;0;16
"fastbal";0;37;0
"fasten";1;0;0
"faster";69;28;7
"fastest";0;2;0
"fastidi";29;0;0
"fasting";9;0;0
"fastlan";0;5;0
"fat";162;115;182
"fatal";18;24;62
"fatalities";0;2;0
"fate";17;2;48
"father";266;415;162
"father’";6;0;0
"fatherdaught";0;34;0
"fathers";8;6;0
"fathom";12;0;0
"fatigue";0;0;40
"fats";7;0;0
"faulkner’";39;0;0
"fault";20;44;12
"faults";23;0;0
"faulty";0;33;0
"faustus";0;11;0
"faux";3;32;0
"fauzan";0;0;53
"fav";0;0;73
"favara";0;34;0
"fave";0;0;47
"favor";145;153;0
"favorit";438;165;500
"favorite";89;0;25
"favorites";41;0;0
"favoritism";14;0;0
"favour";15;0;0
"favourit";110;0;0
"favourite";7;0;0
"favreau";28;0;0
"favs";0;0;56
"fawcett";0;10;0
"fax";8;0;0
"faxes";0;5;0
"fay";1;1;0
"fayetteville";0;16;0
"fbi";0;34;0
"fbis";0;47;0
"fbr";0;35;0
"fcc";0;37;58
"fcrc";23;0;0
"fda";0;80;0
"fdic";0;36;0
"fear";256;188;136
"fear—a";11;0;0
"feared";6;0;0
"fearless";0;31;0
"fears";6;0;0
"feasibl";44;27;0
"feast";40;2;0
"feat";0;19;0
"feather";63;0;0
"feathers";45;0;0
"featur";197;419;47
"feature";30;2;64
"featured";1;0;0
"features";18;1;0
"feb";14;144;16
"februari";94;75;44
"february";129;4;0
"fec";0;35;0
"fece";0;1;0
"fecken’";2;0;0
"fecteau";14;0;0
"fed";22;38;8
"feder";39;539;51
"federal";0;3;0
"fedex";0;0;7
"fedorko";0;39;0
"fee";42;160;82
"fee-at";2;0;0
"feebl";0;36;0
"feed";147;77;81
"feedback";39;50;148
"feeding";0;3;0
"feel";1689;1017;2156
"feelin";0;0;8
"feeling";112;18;25
"feeling”";2;0;0
"feelings";77;0;6
"fees";0;70;34
"feet";273;283;74
"feig";28;0;0
"fein";0;2;0
"feinherb";0;7;0
"feinstein";0;4;0
"feisar";3;0;0
"felber";0;8;0
"feldenkrai";0;78;0
"felder";0;36;0
"feldt";0;1;0
"felip";34;0;0
"felix";0;2;0
"fell";376;212;70
"fellow";89;110;70
"fellow-citizens";7;0;0
"fellows";31;0;0
"fellowship";27;0;0
"feloni";1;68;0
"felt";696;212;130
"felton";0;36;42
"fem";0;0;29
"fema";0;4;0
"femal";155;87;0
"female-bodied";12;0;0
"female/mal";4;0;0
"feminin";12;0;0
"femm";0;24;0
"fenc";23;36;17
"fend";5;1;0
"fender";0;2;0
"feng";0;17;50
"fenton";0;33;0
"fenway";1;38;0
"feodor";3;0;0
"feral";33;0;3
"fergi";0;0;42
"fergie";0;14;0
"ferguson";0;8;0
"ferment";43;0;0
"ferragamo";0;10;0
"ferrara";0;0;15
"ferrari";32;0;66
"ferrel";0;42;0
"ferrer";0;6;0
"ferretti";0;0;65
"ferri";2;0;0
"ferrigno";0;7;0
"fertil";0;82;0
"fertilization";0;35;0
"fest";0;0;101
"festiv";100;111;68
"festival";13;46;3
"festivals";0;0;21
"festivities";0;0;22
"fetch";0;1;0
"fete";2;0;0
"fetish";0;0;5
"fettucin";4;0;0
"feud";0;10;0
"fever";33;27;50
"feverish";0;1;0
"few";1345;896;201
"fewer";5;37;1
"fey";0;40;0
"ffa";16;0;0
"ffff";27;0;0
"fgl";5;0;0
"fianc�";0;2;0
"fianc�e";11;0;0
"fiance";0;36;0
"fiasco";0;2;0
"fiat";0;3;63
"fibr";42;0;0
"fibrous";1;0;0
"ficano";0;13;0
"ficelle";0;0;49
"ficker";0;1;0
"fiction";93;2;88
"fictions";37;0;0
"fide";0;18;0
"fidelity";32;0;0
"field";224;801;244
"fielder";0;95;2
"fieldhouse";0;21;0
"fierc";43;32;0
"fieri";41;31;49
"fifteen";28;24;0
"fifth";26;309;28
"fifthlowest";0;39;0
"fifti";39;0;0
"fifty-thre";42;0;0
"fight";516;389;371
"fighter";34;56;0
"fighters";0;15;0
"fightin";34;0;37
"fights";1;0;0
"figment";2;0;0
"figur";419;241;97
"figure";25;0;47
"figured";0;8;0
"figures";0;29;1
"fikil";27;0;0
"file";151;392;62
"filed";0;23;0
"files";0;0;5
"filing";0;30;0
"filipino";0;15;0
"fill";504;248;78
"fill…";15;0;0
"filled";45;0;0
"filler";10;0;0
"fillet";3;0;0
"filling";29;0;5
"fills";7;0;0
"film";911;415;218
"film/tv";0;0;1
"filming";0;21;0
"filmmak";1;79;0
"filmmaker";0;33;0
"films";14;84;0
"filoli";37;0;0
"filter";0;27;29
"filters—main";0;33;0
"filth";18;0;0
"filthi";49;0;31
"filtrat";0;17;0
"fin";0;0;39
"final";678;546;1012
"finale";1;0;0
"finalist";49;22;18
"finally";87;19;33
"finals";0;11;71
"financ";81;143;23
"finance";8;0;0
"finances";5;0;0
"financi";151;369;7
"financial";14;0;0
"financialmarket";0;30;0
"finch";1;30;0
"find";1921;751;836
"finder";0;19;0
"finding";0;0;14
"findings";15;0;0
"fine";294;143;271
"fine-tun";0;0;60
"fineberga";9;0;0
"finer";5;0;0
"fineran";0;32;0
"finest";19;34;0
"finger";76;60;192
"fingertips";2;0;0
"finish";467;248;597
"finished";34;0;0
"finishes";0;22;0
"finishing";0;0;48
"finit";0;5;0
"finland";10;0;0
"finn";27;0;0
"finna";0;0;52
"finnish";10;43;0
"finsstaah";0;0;5
"fio";0;32;0
"fiorito";0;17;0
"fiqur";24;0;0
"fir";0;83;0
"fire";202;569;311
"fire-earth";5;0;0
"fire”";0;1;0
"firearm";0;9;0
"fired";0;13;68
"firefight";2;142;0
"firefighters";1;20;0
"firehook";0;0;32
"firehos";1;0;0
"firehousecustomz";0;0;44
"fireplac";0;11;0
"fireplace";19;0;0
"fires";0;0;4
"firesid";14;0;0
"firestar";20;0;0
"fireston";0;43;0
"firestone";0;1;0
"firestorm";0;3;0
"firewal";14;0;0
"firework";31;36;4
"fireworks";56;0;0
"firing";0;5;0
"firm";164;262;15
"first";2310;2447;1802
"first-plac";0;0;49
"first-tim";29;0;15
"first”";1;0;0
"firstclass";0;9;0
"firstcome";0;4;0
"firstdegre";0;36;0
"firstenergi";0;14;0
"firstly";2;0;0
"firstperson";0;6;0
"firstquart";0;31;0
"firstround";0;99;0
"firsts";0;0;59
"firstserv";0;4;0
"firstterm";0;1;0
"fiscal";66;100;55
"fischel";39;0;0
"fischer";14;26;0
"fish";85;89;86
"fisher";0;144;0
"fisherhubbi";5;0;0
"fisherman";10;32;0
"fishoutofwat";0;8;0
"fist";48;2;37
"fists";36;0;0
"fit";260;208;210
"fitch";0;20;0
"fitze";0;0;37
"fitzgerald";0;66;0
"fitzomet";0;38;0
"fitzpatrick";42;0;0
"fiu";0;0;8
"five";675;896;41
"five-year";26;0;0
"fivediamond";0;2;0
"fivefold";0;4;0
"fivemil";0;16;0
"fiveyear";0;27;0
"fix";123;99;313
"fixed";24;0;0
"fixedincom";0;36;0
"fixedpric";0;36;0
"fixtures";80;0;0
"fizz";3;0;0
"fizzi";38;0;46
"fizzl";4;0;0
"fla";0;136;0
"flag";33;81;0
"flaggeollekorrea";0;1;0
"flags";0;43;0
"flagship";0;0;31
"flagstaff";0;12;0
"flake";49;0;0
"flame";36;67;54
"flan";25;0;0
"flanagan";1;0;0
"flannel";115;0;0
"flap";36;29;0
"flare";0;32;0
"flash";92;32;26
"flashback";0;24;0
"flasher";0;16;0
"flashi";0;39;0
"flashing";1;0;0
"flashlight";99;0;0
"flashmob”";1;0;0
"flat";50;75;4
"flat-out";0;0;28
"flatbread";0;0;5
"flatiron";0;7;0
"flats";12;0;6
"flatscreen";0;26;0
"flatt";0;64;18
"flatten";0;6;0
"flatter";0;40;0
"flattery";0;0;2
"flatts";0;10;0
"flatwar";48;0;0
"flaunt";0;20;0
"flavor";166;164;91
"flavour";31;0;0
"flavours";1;0;0
"flaw";16;17;0
"flawed";0;18;0
"flawless";3;0;0
"flaws";3;0;0
"flax";39;0;0
"flea";13;0;0
"fled";0;11;0
"flee";20;31;0
"fleet";32;48;0
"fleetwood";25;0;0
"fleischman";0;30;0
"fleme";0;0;23
"flesh";93;7;0
"fleshed-out";2;0;0
"fleur";0;11;0
"flew";36;32;4
"flexibl";58;66;45
"fli";164;86;31
"flick";0;0;44
"flicker";6;36;0
"flickr";1;0;0
"flickr-";38;0;0
"flier";0;21;0
"flight";12;111;204
"flights";16;34;0
"flighty";5;0;0
"flimsi";1;0;0
"fling";50;26;0
"flip";71;2;114
"flip-sid";1;0;0
"flip-side";2;0;0
"flippi";0;5;0
"flirt";32;0;33
"flirtat";39;0;0
"flirti";13;0;0
"flit";0;4;0
"flo";48;1;0
"float";6;11;10
"flock";0;0;2
"flog";25;0;0
"flood";0;4;0
"floodgat";0;3;0
"floor";105;159;95
"floors";0;0;28
"flop";0;22;0
"floppi";3;21;0
"flora";9;0;0
"floral";137;0;54
"floralici";38;0;0
"florenc";22;59;0
"florence";2;0;0
"floresharo";0;12;0
"florida";49;244;162
"florida’";14;0;0
"floridabas";0;29;0
"florinperkin";0;21;0
"floss";32;0;0
"flotilla";0;38;0
"flounder";40;0;0
"floundering";40;0;0
"flour";83;0;62
"flourish";26;0;0
"flow";65;66;89
"flower";187;50;36
"flowers";52;7;23
"flowi";23;0;0
"flowing-";0;0;8
"floyd";0;24;0
"flu";0;28;0
"fluctuat";0;8;0
"fluent";1;0;0
"fluf";29;0;0
"fluid";42;17;0
"fluids";0;27;0
"flulik";0;1;0
"fluorid";135;0;0
"fluoride’";27;0;0
"fluro";14;0;0
"flurri";0;7;0
"flutter";33;0;0
"fly";0;0;27
"fly-bi";38;0;0
"flybal";0;35;0
"flyer";0;73;0
"flying";0;7;0
"flynn";0;14;0
"flyover";1;0;0
"foam";45;48;0
"focus";469;413;207
"focused";0;0;63
"focuss";6;0;0
"fodder";7;5;0
"fog";199;34;5
"foggi";35;10;0
"foghat";0;0;51
"foie";0;36;0
"foil";9;55;5
"foinish";0;0;43
"fold";40;39;20
"folded";5;23;0
"folder";19;0;0
"folds";23;0;0
"foley";0;17;0
"folha";1;0;0
"foliag";1;20;0
"folic";9;0;0
"folio";24;0;0
"folk";118;39;81
"folker";0;17;0
"folks";44;0;76
"follow";1231;491;3645
"followed";5;0;1
"follower";0;0;187
"followers";2;0;245
"followin";0;0;11
"following";93;0;155
"fond";51;32;4
"fonder";44;0;0
"fondl";0;0;63
"fondue-ing";6;0;0
"fone";0;0;4
"fongs";0;0;3
"font";1;0;0
"fonts";3;0;0
"food";866;728;671
"food-haywire";49;0;0
"foodbank";0;50;0
"foodi";41;0;15
"foodinsightorg";0;35;0
"foodisblisscom";0;2;0
"foodrel";0;2;0
"foods";0;0;3
"foodtrainers’";21;0;0
"fool";6;13;297
"foolin’";46;0;0
"fooling";0;0;41
"foolish";40;0;0
"fools—decre";0;15;0
"foot";24;384;144
"footag";3;39;0
"footbal";79;108;226
"football";0;3;7
"footdeep";0;38;0
"footer";0;2;0
"footprint";31;0;0
"footsteps";8;36;0
"footstool";1;0;0
"footwear";0;0;83
"for";20014;18092;18830
"foran";0;4;0
"forbear";23;0;0
"forbid";41;0;0
"forbidden";0;12;0
"forc";532;663;211
"force";0;137;31
"ford";0;246;0
"fore";1;0;0
"forecast";24;69;5
"forecasts";0;2;0
"foreclos";1;0;0
"foreclosur";7;95;0
"forefront";27;17;0
"foregrounds";0;36;0
"forehead";33;0;0
"foreign";76;170;0
"foreignborn";0;6;0
"foreigners";0;12;0
"forens";7;13;0
"forese";0;27;0
"foreseen";49;19;19
"foreshadowing";28;0;0
"forest";110;85;68
"forests";0;1;0
"forev";43;172;111
"forever";83;44;195
"forg";35;16;0
"forge";0;1;0
"forgeddaboutit";13;0;0
"forget";171;76;445
"forgetting";11;0;0
"forgiv";98;0;50
"forgive";8;0;0
"forgiven";0;6;0
"forgot";203;6;110
"forgotten";43;53;50
"forhead";40;0;0
"fork";5;1;0
"forlorn";0;5;23
"form";576;121;34
"formal";36;79;73
"formality";0;25;0
"format";148;0;0
"formations";0;1;0
"formats";28;0;0
"former";151;836;41
"formid";0;73;0
"formidable";5;0;0
"forms";0;21;0
"formul";0;14;1
"formula";0;59;0
"fornari";0;0;69
"forprofit";0;1;0
"forrest";0;4;0
"forsal";0;38;0
"forsan";0;32;0
"forseeabl";28;0;0
"forsman";0;9;0
"forsyth";27;0;0
"fort";42;59;9
"fortelling";0;45;0
"fortenberri";0;0;62
"forth";22;0;0
"forthcom";27;32;0
"forthwith";0;23;0
"fortif";10;32;0
"fortnight";16;0;0
"fortuit";0;1;0
"fortun";148;47;0
"fortunate";19;0;0
"fortunately";0;11;0
"forty-someth";4;0;0
"forum";36;7;35
"forward";355;363;728
"forwards";0;30;0
"fossil";29;0;0
"foster";49;138;0
"fought";37;0;39
"foul";0;169;41
"fouler";18;0;0
"found";985;715;362
"foundat";61;136;18
"foundation";5;33;5
"foundations";23;8;0
"founder";31;147;0
"founders";0;0;62
"fountain";6;18;0
"four";408;1138;60
"four-color";24;0;0
"four-year";11;0;0
"fourcours";0;36;0
"fourcylind";0;45;0
"fourdiamond";0;2;0
"fourgam";0;67;0
"fourhit";0;36;0
"fourleg";0;11;0
"fournier";0;3;0
"foursomes";0;11;0
"foursquar";0;0;68
"fourteen";28;0;0
"fourteenth";0;34;0
"fourth";37;223;0
"fourthbusiest";0;11;0
"fourthdegre";0;11;0
"fourthgrad";0;1;0
"fourthplac";0;31;0
"fourthseed";0;2;0
"fourweek";0;8;0
"fouryear";0;38;0
"fowl";0;2;0
"fox";106;185;20
"foxwood";0;26;0
"fqbm";1;0;0
"frack";0;31;0
"fracking";1;0;0
"fraction";10;0;0
"fractur";0;141;0
"fraenkel";0;6;0
"fragil";0;32;0
"fragile";26;0;0
"fragility";14;0;0
"fragrance";13;0;0
"fragrances";42;0;0
"fragrant";64;0;0
"frail";0;14;0
"fraillook";0;5;0
"frame";82;113;53
"framer";1;0;0
"framework";0;26;0
"frameworks";0;16;0
"franc";83;203;0
"france";19;34;0
"france-if";0;0;44
"franchis";0;142;0
"franchise";14;34;0
"franci";0;35;0
"francis";0;1;0
"franciscan";0;2;0
"francisco";0;227;135
"franco";0;3;0
"frank";131;73;31
"frankfurt";1;17;0
"franki";21;0;0
"franklin";3;29;58
"frankly";34;3;0
"franssen";0;1;0
"frantic";10;0;0
"franz";1;0;0
"franzen";36;88;0
"franziskan";34;0;0
"fraser";0;0;6
"fraud";17;26;0
"fraught";22;0;0
"fray";0;14;25
"freak";85;6;25
"freaked";0;0;44
"freakin";0;0;23
"fre�quently";1;0;0
"fred";0;25;0
"freddi";0;42;14
"fredericksburg";37;0;0
"fredonia";0;0;52
"free";663;770;1048
"free-for-all";3;0;0
"freebi";6;0;0
"freebie";11;0;0
"freeburg";0;2;0
"freedom";125;106;42
"freehold";0;26;0
"freeholders";0;17;0
"freelanc";11;27;0
"freeland";0;11;0
"freely";25;0;79
"frees";0;10;0
"freestand";46;0;0
"freestyl";0;0;44
"freeway";0;47;0
"freewayless";0;0;1
"freeways";0;0;46
"freewheel";0;11;0
"freez";38;69;1
"freezeout";0;41;0
"freezer";2;68;0
"freezes";0;3;0
"freisler";8;0;0
"fremont";0;1;1
"french";275;99;3
"frenchfri";0;10;0
"frenchkiss";0;0;53
"frenzy";0;0;32
"frequent";13;140;46
"frequented";37;0;0
"frequently";0;0;12
"fresh";371;135;65
"fresh-tast";25;0;0
"freshen";0;6;0
"freshh";0;0;44
"freshman";1;121;33
"freshmen";0;31;0
"freshness";21;0;0
"fret";27;0;4
"fri";163;34;144
"fri/sat";0;0;7
"friars";32;0;0
"frickin";0;0;1
"frictionless";0;1;0
"friday";345;883;588
"friday-";0;0;7
"fridays";0;67;0
"fridg";72;0;0
"fridge";28;0;0
"fried";36;0;0
"frieda";11;0;0
"frieden";0;1;0
"friedman";23;0;0
"friedrichstrasse";0;15;0
"friend";1382;660;1514
"friend”";0;37;0
"friend’";72;0;0
"friendcoworkerwed";0;8;0
"friendli";0;16;0
"friendlier";0;1;0
"friendliest";0;20;0
"friends";299;148;151
"friends/famili";0;0;58
"friends…if";17;0;0
"friendship";11;16;149
"friendships";4;0;0
"fries";55;0;54
"friggin";0;0;60
"frighten";6;59;0
"frilli";1;0;0
"frills’";7;0;0
"fring";16;33;2
"frisbe";0;0;64
"friski";0;35;0
"frissora";0;1;0
"frizzi";0;0;2
"frizzy";35;0;0
"frm";0;0;35
"fro";0;0;68
"frock";0;2;0
"frog";0;51;0
"frogs";43;0;0
"from";7265;7151;3956
"fromag";25;0;0
"fromcomcast";0;31;0
"front";482;288;129
"front-end";0;0;58
"front-row";3;0;0
"front”";21;0;0
"frontal";18;0;0
"frontbench";24;0;0
"frontera";25;0;0
"frontier";6;20;0
"frontpag";0;31;0
"frontrunn";0;38;0
"fronts";0;34;0
"frosh";4;0;0
"frost";75;72;9
"frost’";31;0;0
"frosti";0;0;9
"frosting";13;47;0
"frou-frou";1;0;0
"frown";38;0;30
"froyo";0;0;11
"froze";0;3;0
"frozen";24;24;117
"fruit";169;169;124
"fruiting";7;0;0
"fruition";6;14;0
"fruitless";43;2;0
"frustrat";197;145;71
"frustrated";2;0;0
"frustrating";7;1;0
"frustration";0;0;43
"frye";6;0;0
"ftc";27;16;0
"ftc’s";27;0;0
"ftw";0;0;41
"ftx-l";18;0;0
"fucj";0;0;3
"fuck";246;0;1033
"fucked";0;0;45
"fuckin";0;0;58
"fuckington";40;0;0
"fuckn";0;0;58
"fudg";0;11;9
"fuel";0;67;35
"fueleffici";0;28;0
"fuell";24;0;0
"fuels";29;0;0
"fugger";0;0;61
"fukushima";1;0;0
"fulfil";45;133;46
"fulfilled";19;0;0
"fulfilling";0;0;50
"fulfillment";17;0;0
"fulham";0;0;21
"full";845;391;482
"full-blown";17;0;0
"full-fledg";27;0;0
"full-tim";9;0;59
"full-year";0;0;16
"fullday";0;13;0
"fuller";4;0;0
"fulli";117;43;66
"fullscale";0;21;0
"fulltim";0;100;0
"fulton";0;0;12
"fumbl";0;50;0
"fumes";0;5;0
"fun";1034;253;747
"function";76;34;1
"functional";25;0;0
"functions";37;0;50
"functions’";24;0;0
"fund";2;437;3
"fundament";0;9;0
"fundamentalist";5;0;0
"funder";0;1;0
"funding";26;29;0
"fundrais";0;187;102
"fundraiser";0;15;0
"funds";6;4;0
"funer";12;70;0
"funki";0;0;10
"funnel";7;1;0
"funni";278;54;541
"funnier";17;0;0
"funniest";49;40;63
"funnist";0;0;52
"funny";68;0;119
"fur";0;32;0
"furbal";34;0;0
"furi";0;0;27
"furious";4;0;0
"furlong";0;0;49
"furlough";0;16;26
"furnac";0;32;0
"furnish";33;0;0
"furnitur";49;17;55
"furniture";9;25;0
"furor";9;0;0
"further";267;236;62
"furthermore";29;36;0
"fusco";2;0;0
"fuse";6;0;0
"fusion";0;24;0
"fuss";3;33;0
"futher";21;0;0
"futile";0;0;24
"futon";0;0;51
"futur";196;289;184
"future";105;198;87
"future…";2;0;0
"futurist";0;1;37
"futuristic";0;33;0
"fuze";0;0;33
"fuzz";26;0;0
"fuzzi";30;0;0
"fuzzy";0;2;0
"fxck";0;0;5
"fyi";0;56;0
"gabaldon";14;0;0
"gabbert";0;7;0
"gabriel";6;1;0
"gabriell";0;20;0
"gadget";0;3;0
"gadhafi";0;11;0
"gaffer";38;0;0
"gaffga";0;32;0
"gag";33;8;2
"gaga";0;0;17
"gage";0;18;0
"gahhh";0;0;3
"gail";32;0;0
"gaili";35;0;0
"gaillardia";0;0;1
"gain";136;274;39
"gaines";0;0;45
"gainesvill";0;2;0
"gal";28;18;0
"gala";0;34;0
"galactica";31;0;0
"galaxi";0;16;0
"galaxy";0;3;0
"galen";0;5;0
"galifianaki";0;34;0
"galilee";0;3;0
"galimov";0;7;0
"gallardo";0;0;19
"galleri";76;7;60
"gallery";0;0;1
"gallon";2;93;0
"gallon-s";11;0;0
"gallop";26;0;0
"gallow";0;1;0
"galloway";0;20;0
"galore";41;0;0
"galpin";0;31;0
"galu";7;0;0
"galvan";14;1;0
"galvanis";21;0;0
"galveston";7;0;0
"galvin";0;2;0
"gamay";0;5;0
"gambl";0;17;78
"game";396;2739;1912
"game-changer";14;0;0
"game-day";2;0;0
"game”";0;11;0
"gamecocks";0;23;0
"gameend";0;33;0
"gamel";0;0;2
"games";51;213;325
"gamestop";0;0;25
"gameth";0;39;0
"gameti";0;2;0
"gaming";25;0;0
"gamini";28;0;0
"gan";0;14;0
"ganach";22;0;0
"ganache";0;36;0
"gander";0;0;4
"gandhi";14;0;0
"gang";90;93;0
"ganga";27;0;0
"gangs";0;1;0
"gangsta";0;0;74
"gangster";0;6;0
"gannett";0;0;4
"gap";103;88;0
"garag";32;0;29
"garbage";7;1;0
"garcia";0;13;0
"garden";278;345;54
"gardener";0;3;0
"gardening";0;21;0
"gardens";5;0;0
"gardner";0;40;0
"garena";0;0;6
"garfield";0;32;30
"gari";0;3;53
"garland";24;0;0
"garlic";70;74;28
"garner";13;0;0
"garnett";0;1;0
"garnish";0;13;0
"garrett";0;72;0
"garrison";0;3;0
"gary";0;0;51
"gas";37;123;49
"gash";0;9;0
"gaskets";1;0;0
"gaslight";38;0;0
"gasol";0;0;8
"gasolin";42;43;0
"gasoline";0;61;0
"gasp";22;8;0
"gassipp";0;28;0
"gaston";100;0;0
"gastransmiss";0;3;0
"gastrointestin";14;0;0
"gate";29;75;0
"gatehous";0;16;0
"gateway";9;26;0
"gather";157;197;21
"gato";0;32;0
"gator";51;2;0
"gators";0;36;0
"gatto";33;0;0
"gatwick";33;0;0
"gaucho";0;32;0
"gaudi";12;0;0
"gauge";23;1;0
"gautama";9;0;0
"gave";342;505;234
"gavin";0;0;10
"gavrikov";0;3;0
"gawk";0;33;0
"gay";29;258;50
"gayanna";8;0;0
"gayli";33;0;0
"gaza";60;0;0
"gaze";76;0;0
"gazillion";0;0;3
"gazpacho";0;0;5
"gddr";40;0;0
"gdp";1;33;0
"gear";48;129;2
"gears";33;0;0
"geddi";0;44;0
"geeee";40;0;0
"geeeezus";24;0;0
"geek";1;0;1
"geere";17;0;0
"geert-hofstede";26;0;0
"gees";41;22;0
"geese";41;0;0
"geist";0;9;0
"geithner";3;0;0
"gel";64;1;0
"gelatin";32;0;0
"geld";22;0;0
"geldof";34;0;0
"gelisa";0;10;0
"gem";3;1;2
"gemini";0;0;19
"gems";0;0;15
"gen";65;0;0
"gendarme";1;0;0
"gender";76;22;0
"gene";0;7;175
"genealog";0;4;0
"gener";3;13;0
"general";321;716;101
"generalities";0;6;0
"generalized";31;0;0
"generals/son";15;0;0
"generat";407;324;106
"generation";39;52;51
"generations";0;26;0
"generator";34;0;48
"generic";0;13;13
"generos";45;6;0
"generous";62;2;5
"genet";28;23;21
"genie";0;0;41
"genit";0;0;4
"genitals";26;0;0
"genius";20;0;67
"genoa";1;0;0
"genr";62;0;79
"genre";27;0;5
"genres";3;12;0
"gentl";4;43;0
"gentleman";87;42;53
"gentlemen";9;0;0
"gentler";0;2;0
"genuin";31;23;0
"genuine";1;0;28
"genus";10;0;0
"geocod";0;0;52
"geoff";7;0;0
"geograph";6;5;0
"geographi";0;40;0
"geography";15;0;0
"geologist";0;0;69
"geometr";32;0;0
"geoposit";0;44;0
"geordi";0;0;2
"georg";52;195;57
"george";36;0;0
"george”";23;0;0
"george’";1;0;0
"georgetown";0;2;0
"georgia";87;38;42
"georgia”";12;0;0
"georgia’";4;0;0
"georgiadom";0;1;0
"geotag";0;0;3
"geragos";0;6;0
"gerald";30;31;0
"gerardo";0;44;0
"gerd";0;4;0
"german";264;38;0
"germani";73;62;0
"germany";29;57;0
"germin";0;21;0
"gerrardo";24;0;0
"gertrud";1;0;0
"gervai";0;2;0
"gesso";8;0;0
"gestapo";35;0;0
"gestur";24;0;0
"get";5583;3139;6688
"getfit";0;0;37
"gets";0;0;23
"getti";1;11;0
"gettin";0;0;72
"getting";2;0;0
"gettysburg";0;0;23
"geyservill";0;13;0
"gfriend";0;0;10
"ggnra";0;6;0
"ghaat”";37;0;0
"ghanga";19;0;0
"ghetto";0;17;0
"ghost";31;61;50
"ghostpoet";14;0;0
"giac";14;0;0
"giancarlo";0;0;26
"giang";0;39;0
"gianna";0;1;0
"giannetti";0;28;0
"giant";41;118;111
"giants";3;24;123
"giattino";0;29;0
"gibb";0;30;0
"gibbon";33;0;0
"gibin";0;17;0
"gibney";0;0;2
"gibraltar";0;0;14
"gibson";0;53;0
"giddy";0;0;47
"gift";435;171;238
"gifted";6;0;0
"giftgiv";0;2;0
"gifts";37;1;1
"gifts-";0;0;2
"gig";58;37;54
"gigabyt";44;90;0
"gigabyte";44;0;0
"gigant";26;0;0
"giggl";4;0;0
"gigs";0;1;40
"giirls";0;0;46
"gila";0;48;0
"gilad";20;0;0
"gilbert";0;71;0
